src;dst;capacity_mbps;delay_ms;r_link
41;104;920;5;0.9703
41;106;518;15;0.9592
41;107;615;12;0.9671
41;110;251;13;0.9798
41;114;872;12;0.9712
41;116;383;6;0.981
41;121;616;11;0.9972
41;122;955;8;0.9729
41;124;937;6;0.9614
41;125;448;3;0.9597
41;126;535;12;0.9794
41;127;760;9;0.9755
41;128;858;4;0.9701
41;131;230;4;0.9668
41;132;690;5;0.9511
41;134;844;15;0.9613
41;139;961;14;0.9588
41;141;614;8;0.9585
41;143;582;14;0.9636
41;144;711;14;0.9556
41;147;632;13;0.9948
41;148;886;6;0.9721
41;149;919;10;0.9785
41;151;390;15;0.9691
41;158;964;13;0.9546
41;163;675;3;0.9791
41;165;283;5;0.9762
41;166;373;3;0.9538
41;167;385;10;0.9908
41;168;935;10;0.9863
41;173;280;3;0.9547
41;174;227;8;0.9937
41;176;458;5;0.9726
41;177;341;9;0.9641
41;178;426;14;0.9972
41;180;886;12;0.9724
41;181;425;9;0.9875
41;182;721;9;0.9667
41;187;380;5;0.9952
41;189;451;10;0.9778
41;192;811;4;0.9905
41;193;863;3;0.9968
41;198;707;12;0.9711
41;199;623;15;0.9592
41;200;835;3;0.9915
41;201;214;7;0.9615
41;204;725;11;0.9605
41;207;261;3;0.989
41;209;646;15;0.9934
41;210;585;5;0.9688
41;213;518;12;0.9809
41;215;618;10;0.9655
41;217;727;11;0.9532
41;220;895;12;0.9805
41;221;455;10;0.9535
41;222;904;3;0.9553
41;226;795;4;0.9779
41;235;937;6;0.9897
41;236;443;7;0.9811
41;237;869;13;0.9859
41;238;141;6;0.9523
41;239;320;15;0.9603
41;240;882;14;0.994
41;241;551;9;0.9641
41;244;929;6;0.9547
41;245;783;13;0.9806
41;248;994;8;0.9897
41;249;303;7;0.9587
42;44;734;10;0.9798
42;45;454;15;0.9694
42;48;923;5;0.9518
42;52;107;10;0.9804
42;54;913;15;0.9854
42;55;767;3;0.999
42;56;723;3;0.9748
42;57;386;8;0.9514
42;59;552;11;0.9529
42;60;892;7;0.9898
42;62;329;11;0.9644
42;63;510;14;0.9988
42;64;269;6;0.9743
42;65;573;14;0.9665
42;72;585;14;0.9775
42;73;666;12;0.9768
42;79;274;8;0.9856
42;80;318;3;0.9806
42;81;959;6;0.9729
42;82;807;8;0.978
42;87;355;15;0.9591
42;89;486;13;0.9981
42;90;506;9;0.9943
42;91;815;6;0.9833
42;98;971;7;0.9607
42;101;194;6;0.9748
42;105;820;11;0.9687
42;107;131;6;0.9671
42;110;767;12;0.9958
42;112;538;7;0.9507
42;122;507;14;0.9631
42;125;546;10;0.9937
42;128;254;14;0.9973
42;129;153;7;0.9971
42;131;582;5;0.9597
42;137;494;15;0.956
42;142;809;7;0.9646
42;146;565;12;0.9967
42;147;827;14;0.9796
42;149;855;5;0.966
42;150;201;3;0.97
42;151;691;3;0.9746
42;153;320;7;0.9749
42;154;234;9;0.979
42;157;699;14;0.9862
42;158;136;8;0.9961
42;159;929;7;0.9868
42;160;793;5;0.9733
42;164;377;8;0.9733
42;165;279;5;0.9658
42;166;150;7;0.9531
42;168;636;15;0.9643
42;170;184;6;0.978
42;171;506;13;0.9601
42;173;936;11;0.9865
42;178;305;15;0.9711
42;179;462;10;0.9613
42;180;687;13;0.9652
42;181;713;9;0.9672
42;184;186;4;0.9809
42;187;811;3;0.9806
42;188;344;11;0.9893
42;190;562;14;0.9726
42;191;566;9;0.9823
42;195;128;6;0.967
42;198;670;4;0.9528
42;200;604;11;0.9505
42;207;766;5;0.9753
42;213;531;12;0.976
42;214;998;13;0.971
42;216;882;7;0.9923
42;219;786;3;0.9771
42;221;971;12;0.9699
42;223;872;15;0.9898
42;227;619;8;0.9573
42;228;430;8;0.9986
42;231;133;10;0.9505
42;232;614;10;0.9637
42;233;817;11;0.9894
42;235;501;6;0.9703
42;236;679;10;0.9565
42;240;812;12;0.9657
42;241;844;5;0.9742
42;242;105;9;0.9914
42;245;798;7;0.953
42;248;883;6;0.9576
42;249;779;15;0.9622
43;45;116;15;0.9792
43;48;117;9;0.9835
43;49;194;5;0.9625
43;51;950;15;0.9541
43;52;116;14;0.9886
43;53;160;6;0.9559
43;57;657;9;0.9588
43;58;619;6;0.9564
43;70;172;14;0.9736
43;73;113;14;0.9956
43;77;731;5;0.9657
43;82;617;7;0.9805
43;84;341;13;0.9796
43;87;347;4;0.9986
43;90;454;14;0.9534
43;91;241;12;0.9547
43;95;379;10;0.9643
43;100;428;6;0.9905
43;102;873;5;0.9662
43;105;616;14;0.9856
43;107;201;5;0.9912
43;108;535;14;0.9827
43;110;527;12;0.9644
43;112;189;4;0.9732
43;115;199;4;0.9963
43;117;121;12;0.9743
43;118;894;4;0.9612
43;121;170;11;0.9937
43;128;286;9;0.9508
43;129;861;11;0.9748
43;131;239;11;0.9945
43;134;844;8;0.9984
43;136;413;14;0.9868
43;137;145;3;0.9894
43;138;897;9;0.9814
43;145;817;9;0.9756
43;147;558;12;0.9852
43;151;912;5;0.9907
43;153;232;7;0.973
43;155;125;8;0.9841
43;160;800;6;0.963
43;162;696;9;0.9553
43;165;797;6;0.9704
43;166;574;8;0.9645
43;168;526;8;0.9657
43;169;134;10;0.9511
43;170;373;9;0.971
43;173;551;7;0.9521
43;177;290;8;0.9933
43;180;955;3;0.9647
43;183;245;11;0.9682
43;184;356;6;0.9688
43;192;790;6;0.9525
43;195;528;6;0.9914
43;196;101;14;0.9504
43;198;342;14;0.9753
43;199;277;9;0.9569
43;200;768;14;0.9773
43;202;949;7;0.9569
43;203;454;15;0.9565
43;204;516;6;0.9887
43;206;861;6;0.9726
43;207;718;15;0.9965
43;210;236;11;0.98
43;212;911;10;0.9667
43;215;510;5;0.9717
43;220;745;7;0.954
43;221;443;12;0.9618
43;223;961;7;0.9569
43;226;935;3;0.9751
43;227;627;12;0.9597
43;228;175;7;0.9762
43;229;140;10;0.9771
43;230;130;10;0.9872
43;232;970;6;0.9958
43;238;257;12;0.9878
43;239;518;5;0.9513
43;244;746;11;0.9559
43;249;252;14;0.9546
44;47;350;3;0.9971
44;48;352;5;0.9566
44;49;160;15;0.9631
44;53;398;7;0.968
44;56;124;13;0.971
44;57;511;10;0.981
44;65;346;6;0.9948
44;70;724;8;0.9789
44;74;141;8;0.9677
44;75;139;15;0.9858
44;77;924;10;0.9571
44;78;722;7;0.9549
44;80;906;10;0.9884
44;86;580;13;0.954
44;89;273;5;0.9917
44;90;842;15;0.9779
44;91;914;8;0.9723
44;92;623;7;0.9707
44;93;947;14;0.9803
44;95;480;13;0.9718
44;96;310;15;0.9927
44;99;891;3;0.9723
44;100;171;14;0.9663
44;101;180;8;0.976
44;105;369;9;0.9946
44;107;535;10;0.9918
44;111;809;6;0.9629
44;114;385;12;0.9802
44;117;261;6;0.9788
44;121;966;6;0.9728
44;122;828;6;0.991
44;123;676;4;0.9513
44;125;860;3;0.9582
44;127;862;4;0.9778
44;128;861;6;0.9545
44;130;324;14;0.9871
44;135;678;15;0.9836
44;137;734;15;0.9678
44;138;827;13;0.9805
44;139;360;14;0.9815
44;141;131;3;0.9804
44;142;193;4;0.9964
44;146;470;11;0.9507
44;147;582;3;0.9777
44;148;974;12;0.9652
44;149;456;7;0.9932
44;151;885;14;0.9984
44;152;382;4;0.9712
44;154;480;4;0.9532
44;155;309;9;0.9876
44;163;163;5;0.9516
44;169;743;4;0.9887
44;170;285;5;0.9533
44;171;637;11;0.9825
44;180;881;7;0.9784
44;181;538;4;0.9673
44;184;478;14;0.9523
44;185;472;14;0.9926
44;188;847;11;0.9629
44;189;933;13;0.9749
44;191;469;14;0.9944
44;192;477;12;0.9804
44;194;624;6;0.9667
44;199;193;4;0.9593
44;201;381;6;0.9626
44;202;350;9;0.9961
44;203;625;4;0.9634
44;210;337;11;0.9561
44;211;988;6;0.9938
44;213;802;12;0.9732
44;215;146;12;0.9806
44;216;150;4;0.9713
44;217;867;15;0.9882
44;219;295;3;0.9716
44;221;953;8;0.9724
44;223;476;6;0.9728
44;225;717;15;0.9617
44;226;685;3;0.9651
44;227;615;10;0.9671
44;231;446;14;0.9872
44;233;807;14;0.9613
44;235;872;15;0.9675
44;236;766;4;0.9822
44;239;844;5;0.9918
44;242;164;5;0.9696
44;243;774;3;0.9989
44;246;799;6;0.9735
44;247;141;9;0.9554
44;248;535;8;0.9696
45;49;515;14;0.9529
45;50;132;12;0.9614
45;52;350;15;0.9815
45;58;765;6;0.986
45;59;767;9;0.9602
45;62;928;6;0.9915
45;69;255;11;0.994
45;70;936;5;0.9975
45;72;431;9;0.9693
45;74;994;11;0.9582
45;76;222;14;0.9727
45;77;836;12;0.9775
45;79;448;4;0.9948
45;87;146;15;0.9848
45;91;543;10;0.9563
45;93;343;7;0.9731
45;94;391;6;0.9576
45;95;379;14;0.9683
45;97;447;3;0.9968
45;100;126;8;0.9651
45;101;552;5;0.975
45;104;487;12;0.9867
45;105;331;9;0.9646
45;114;295;15;0.9672
45;119;277;14;0.9703
45;120;498;12;0.9891
45;121;340;7;0.9731
45;122;938;15;0.9645
45;123;456;7;0.9897
45;131;164;11;0.9783
45;132;712;6;0.9807
45;133;846;4;0.9686
45;137;703;7;0.9771
45;138;444;15;0.9569
45;142;829;7;0.9827
45;146;695;14;0.9838
45;150;522;3;0.9927
45;156;236;6;0.9731
45;158;128;13;0.9757
45;163;623;11;0.9515
45;165;704;12;0.9785
45;166;230;5;0.9646
45;170;342;6;0.9962
45;173;697;15;0.9575
45;175;300;4;0.9788
45;180;637;12;0.981
45;181;525;5;0.9818
45;182;498;12;0.9707
45;188;965;3;0.9704
45;189;322;8;0.9787
45;190;130;3;0.9972
45;191;950;13;0.9981
45;195;810;11;0.9806
45;199;503;15;0.9781
45;200;185;13;0.9797
45;201;384;9;0.9847
45;202;217;7;0.9797
45;205;197;12;0.9646
45;211;235;12;0.9502
45;212;339;7;0.983
45;215;990;4;0.97
45;220;537;4;0.9746
45;222;247;4;0.9514
45;223;359;12;0.9765
45;229;151;11;0.9626
45;230;806;10;0.9929
45;235;466;10;0.9808
45;239;467;7;0.9795
45;240;397;6;0.9546
45;241;572;4;0.9926
45;244;912;14;0.9654
45;246;380;14;0.984
46;48;650;7;0.9935
46;53;605;3;0.9863
46;57;506;8;0.9672
46;59;628;10;0.9954
46;60;954;6;0.9766
46;61;860;15;0.97
46;64;193;12;0.9775
46;65;951;12;0.9524
46;68;360;4;0.975
46;69;759;15;0.9749
46;74;493;11;0.9714
46;75;823;3;0.9667
46;77;266;6;0.9644
46;78;829;12;0.9987
46;80;991;7;0.9625
46;81;975;13;0.97
46;86;685;9;0.9686
46;87;514;4;0.9514
46;88;412;7;0.9768
46;89;465;15;0.9969
46;92;338;12;0.9891
46;93;211;7;0.9755
46;95;825;5;0.9677
46;96;775;8;0.9632
46;99;671;14;0.9837
46;101;875;14;0.9648
46;103;192;3;0.9894
46;105;323;9;0.9845
46;106;505;3;0.9605
46;114;410;3;0.9957
46;115;664;13;0.9583
46;119;868;6;0.9649
46;121;912;13;0.9693
46;122;300;11;0.9952
46;123;845;8;0.9942
46;125;942;10;0.9603
46;127;418;10;0.9508
46;129;159;15;0.9939
46;131;894;5;0.982
46;134;223;7;0.9592
46;135;143;5;0.9898
46;139;317;4;0.9539
46;141;549;6;0.9588
46;144;318;6;0.9563
46;151;637;15;0.9814
46;152;953;4;0.9511
46;153;813;9;0.9772
46;156;576;8;0.9814
46;159;859;4;0.9685
46;160;894;14;0.9614
46;163;753;13;0.9897
46;164;926;13;0.9538
46;166;583;6;0.98
46;167;109;3;0.9612
46;169;778;3;0.9909
46;170;213;6;0.9659
46;171;924;10;0.9713
46;173;172;9;0.9642
46;174;582;9;0.9972
46;175;822;6;0.9731
46;178;667;6;0.9561
46;180;431;7;0.962
46;181;672;13;0.984
46;182;391;7;0.9601
46;186;384;5;0.9578
46;189;907;14;0.955
46;192;626;10;0.9526
46;194;583;12;0.9646
46;195;712;6;0.9656
46;197;891;11;0.9661
46;198;939;15;0.9934
46;199;907;13;0.9762
46;200;439;7;0.9773
46;203;710;8;0.9919
46;204;561;5;0.9908
46;210;746;13;0.9672
46;211;710;7;0.9843
46;213;627;12;0.9533
46;214;490;3;0.9541
46;216;584;15;0.9789
46;217;212;5;0.9581
46;219;688;13;0.9785
46;220;740;5;0.9532
46;221;863;8;0.9585
46;224;178;3;0.9957
46;227;723;13;0.9641
46;228;413;11;0.9668
46;231;963;10;0.9848
46;232;869;14;0.9963
46;237;952;5;0.9653
46;239;658;9;0.9863
46;240;804;11;0.9877
46;241;422;14;0.9945
46;242;556;15;0.9879
46;243;788;9;0.959
46;246;287;5;0.9969
47;49;333;10;0.9673
47;51;966;11;0.9591
47;56;399;8;0.9823
47;57;177;5;0.9721
47;59;185;10;0.9938
47;61;625;10;0.9535
47;63;468;8;0.9977
47;66;179;6;0.9821
47;68;979;8;0.9866
47;73;909;5;0.9949
47;74;801;8;0.9551
47;76;839;5;0.9907
47;81;720;12;0.9577
47;83;144;3;0.9658
47;85;922;8;0.9977
47;89;320;9;0.9665
47;95;484;4;0.9506
47;98;163;13;0.9768
47;100;790;4;0.9678
47;101;666;3;0.979
47;103;638;14;0.9636
47;104;946;7;0.9574
47;107;517;15;0.9902
47;108;372;11;0.9699
47;110;101;5;0.9769
47;111;112;4;0.9768
47;113;457;8;0.9605
47;116;781;14;0.9617
47;120;250;9;0.9566
47;123;942;13;0.998
47;126;291;4;0.9784
47;127;237;4;0.9538
47;129;793;10;0.9535
47;130;888;11;0.9618
47;131;726;5;0.9989
47;135;482;11;0.963
47;138;421;9;0.9929
47;143;496;4;0.9706
47;146;896;5;0.9529
47;148;448;15;0.9973
47;149;831;4;0.9881
47;151;290;12;0.9913
47;153;996;8;0.9676
47;157;211;7;0.9738
47;159;112;12;0.9843
47;161;259;9;0.9832
47;162;630;13;0.9915
47;164;826;9;0.9793
47;180;225;3;0.9975
47;181;272;12;0.968
47;182;860;5;0.9804
47;186;347;10;0.9533
47;190;182;13;0.9932
47;191;372;8;0.9898
47;193;230;10;0.9702
47;196;373;8;0.9726
47;197;656;8;0.9729
47;198;722;5;0.9898
47;199;106;12;0.964
47;200;367;13;0.9906
47;203;479;4;0.9756
47;204;112;12;0.9969
47;206;532;12;0.999
47;208;654;10;0.9818
47;221;253;8;0.9746
47;222;385;15;0.9635
47;224;859;5;0.9807
47;227;377;3;0.9664
47;230;571;8;0.951
47;232;675;11;0.976
47;233;894;13;0.958
47;236;920;4;0.9955
47;238;842;11;0.9532
47;241;490;12;0.9854
48;50;424;5;0.9611
48;54;745;8;0.9521
48;56;699;15;0.9574
48;57;210;3;0.9553
48;59;918;13;0.9746
48;62;602;4;0.9837
48;63;198;13;0.9848
48;64;822;9;0.9771
48;65;725;7;0.9774
48;70;152;3;0.9897
48;71;548;8;0.9545
48;73;175;11;0.9782
48;78;892;11;0.9986
48;79;761;3;0.9679
48;80;689;5;0.9881
48;82;153;5;0.9559
48;86;927;15;0.9804
48;88;128;15;0.9832
48;89;112;12;0.9585
48;91;797;3;0.9768
48;92;761;6;0.983
48;93;209;11;0.9605
48;94;199;10;0.9548
48;95;315;15;0.9904
48;97;368;10;0.9656
48;98;722;8;0.965
48;100;721;8;0.9756
48;103;932;6;0.9903
48;108;957;12;0.9677
48;110;351;3;0.9864
48;112;454;5;0.9501
48;114;622;10;0.9838
48;117;831;3;0.9835
48;122;110;7;0.9606
48;124;253;5;0.9911
48;126;626;6;0.9521
48;127;369;4;0.9968
48;129;817;6;0.9538
48;130;911;11;0.9672
48;132;396;8;0.9971
48;133;495;11;0.9866
48;135;251;15;0.9692
48;139;553;14;0.9976
48;141;358;11;0.962
48;143;153;12;0.9505
48;145;587;15;0.9771
48;147;987;10;0.9675
48;148;184;8;0.9662
48;153;626;10;0.953
48;155;133;13;0.9667
48;156;742;13;0.9928
48;157;426;11;0.9569
48;159;682;14;0.9753
48;169;294;13;0.9779
48;175;713;15;0.9576
48;178;780;15;0.9811
48;179;709;9;0.9737
48;182;993;10;0.9962
48;186;513;6;0.9731
48;187;822;14;0.9882
48;188;107;3;0.9586
48;190;189;8;0.9526
48;191;905;12;0.9881
48;192;987;6;0.9726
48;193;951;6;0.997
48;194;285;9;0.9705
48;195;231;3;0.9931
48;198;402;14;0.9942
48;200;127;14;0.959
48;209;589;13;0.989
48;210;626;9;0.9691
48;212;233;8;0.9863
48;218;681;3;0.9706
48;219;194;14;0.9826
48;223;210;11;0.9604
48;226;108;8;0.9667
48;227;317;7;0.9956
48;233;324;12;0.9912
48;234;692;10;0.9621
48;235;365;6;0.9908
48;237;811;13;0.9827
48;240;979;5;0.9531
48;241;302;6;0.9948
48;243;508;11;0.979
48;246;117;15;0.9951
49;50;402;11;0.9737
49;52;127;15;0.9948
49;55;849;10;0.9599
49;56;960;12;0.9969
49;58;769;4;0.9733
49;64;185;11;0.9845
49;65;222;13;0.996
49;70;569;12;0.9808
49;72;485;11;0.9573
49;74;818;3;0.9821
49;78;869;7;0.9756
49;80;905;15;0.9642
49;81;416;7;0.9655
49;84;971;9;0.9947
49;88;694;12;0.9964
49;89;643;13;0.9708
49;90;361;5;0.9861
49;92;367;6;0.9723
49;95;973;5;0.9691
49;96;949;8;0.9641
49;97;534;8;0.9593
49;100;999;15;0.9646
49;101;773;9;0.9664
49;102;101;14;0.9712
49;103;894;14;0.9839
49;106;965;10;0.9899
49;107;897;8;0.9629
49;109;193;10;0.9753
49;110;859;4;0.9511
49;111;302;12;0.9643
49;115;997;13;0.9606
49;118;510;4;0.9554
49;124;894;12;0.9966
49;125;796;8;0.9783
49;126;889;4;0.9862
49;130;307;3;0.978
49;132;377;7;0.9522
49;136;240;5;0.9876
49;138;625;4;0.9673
49;143;600;13;0.9595
49;144;859;5;0.9762
49;145;506;7;0.9931
49;146;764;12;0.9928
49;149;579;5;0.9526
49;151;104;13;0.9641
49;157;756;15;0.9682
49;162;138;13;0.9963
49;164;231;4;0.9938
49;166;959;3;0.9702
49;167;819;6;0.9673
49;170;336;10;0.9607
49;171;337;9;0.9898
49;172;186;4;0.9729
49;173;830;14;0.9647
49;174;778;15;0.9703
49;175;207;6;0.9681
49;180;125;7;0.996
49;181;415;12;0.9822
49;183;276;15;0.9574
49;184;501;9;0.9954
49;185;917;13;0.9824
49;189;735;11;0.9518
49;192;890;6;0.9654
49;193;675;9;0.9687
49;198;542;13;0.9584
49;199;200;4;0.9565
49;201;654;9;0.9575
49;202;869;6;0.951
49;203;447;14;0.9611
49;205;382;4;0.9855
49;207;394;11;0.9791
49;208;687;11;0.953
49;211;342;7;0.9838
49;215;282;14;0.9651
49;217;434;14;0.9552
49;220;517;7;0.9757
49;221;838;11;0.9984
49;224;562;10;0.9667
49;225;533;5;0.9726
49;233;131;10;0.9692
49;234;437;15;0.963
49;235;617;12;0.9787
49;239;159;10;0.9989
49;241;862;8;0.9688
49;248;390;4;0.9776
49;249;819;8;0.9875
50;52;714;13;0.9873
50;54;967;10;0.9985
50;56;863;14;0.9838
50;62;210;4;0.9855
50;68;643;10;0.9584
50;69;460;15;0.9599
50;72;541;3;0.9715
50;73;524;9;0.9866
50;80;430;13;0.973
50;81;960;4;0.9579
50;83;212;8;0.9615
50;86;211;14;0.98
50;87;151;9;0.9795
50;89;806;14;0.9681
50;91;786;8;0.9845
50;97;478;7;0.978
50;99;885;15;0.9648
50;101;903;10;0.9708
50;104;988;11;0.965
50;105;988;9;0.9933
50;110;263;6;0.9573
50;112;463;15;0.9718
50;114;627;4;0.9696
50;118;942;9;0.9926
50;121;344;13;0.9865
50;122;355;13;0.9911
50;125;517;10;0.9643
50;130;262;15;0.9862
50;131;149;13;0.9987
50;132;165;8;0.9839
50;135;408;6;0.9846
50;136;167;6;0.9814
50;138;833;12;0.9512
50;141;869;12;0.9626
50;142;497;7;0.9839
50;144;890;5;0.9983
50;147;371;14;0.9504
50;148;472;12;0.9644
50;149;830;7;0.9633
50;156;467;15;0.9839
50;157;974;9;0.9668
50;158;265;11;0.9553
50;159;989;8;0.9874
50;160;703;4;0.989
50;161;466;4;0.9898
50;163;390;13;0.9968
50;167;756;8;0.9875
50;170;842;4;0.9616
50;171;260;9;0.9619
50;172;916;10;0.9763
50;174;227;13;0.9644
50;175;627;10;0.9633
50;176;602;8;0.9922
50;178;964;4;0.9675
50;184;633;5;0.9613
50;185;353;12;0.969
50;186;129;14;0.9727
50;188;126;8;0.981
50;189;208;10;0.9704
50;192;479;9;0.9752
50;194;497;11;0.9885
50;196;542;7;0.9895
50;198;752;14;0.9532
50;199;996;12;0.9602
50;200;911;12;0.9983
50;201;984;6;0.9911
50;205;764;7;0.9549
50;213;713;9;0.9755
50;214;518;11;0.9839
50;216;883;11;0.969
50;217;412;3;0.9954
50;218;595;13;0.9617
50;219;849;9;0.962
50;225;448;11;0.9674
50;227;164;6;0.9557
50;228;129;8;0.9645
50;232;523;15;0.954
50;235;879;3;0.9656
50;238;862;3;0.9904
50;239;261;6;0.9592
50;241;962;5;0.9923
50;244;835;11;0.9771
50;245;740;9;0.9779
51;53;399;3;0.9641
51;55;298;4;0.9795
51;56;343;14;0.9605
51;57;423;13;0.9763
51;58;991;13;0.9887
51;60;239;12;0.9825
51;65;914;12;0.9752
51;68;364;12;0.9977
51;72;829;12;0.9596
51;76;929;10;0.9916
51;80;847;15;0.9646
51;82;409;13;0.9574
51;83;578;14;0.9689
51;85;263;14;0.99
51;90;524;7;0.9638
51;93;464;13;0.9987
51;94;699;4;0.9516
51;96;107;13;0.9842
51;101;954;14;0.9928
51;104;711;10;0.9617
51;106;824;9;0.996
51;108;685;9;0.9952
51;109;744;12;0.9536
51;112;709;3;0.9594
51;113;566;13;0.9724
51;118;857;3;0.9951
51;124;588;7;0.9717
51;128;109;13;0.9895
51;129;287;12;0.9881
51;130;826;12;0.9546
51;131;888;14;0.9754
51;135;248;7;0.9821
51;140;349;15;0.9593
51;144;242;6;0.9525
51;146;110;15;0.9845
51;148;709;14;0.9704
51;149;810;5;0.9857
51;150;694;9;0.9878
51;152;508;5;0.9672
51;154;670;15;0.9856
51;155;302;14;0.9844
51;158;236;4;0.9835
51;159;812;6;0.968
51;160;440;4;0.9737
51;165;592;8;0.9587
51;170;173;11;0.9712
51;172;842;10;0.9837
51;173;353;12;0.9915
51;175;987;4;0.956
51;176;678;9;0.9587
51;178;603;10;0.9812
51;179;303;10;0.9959
51;181;536;9;0.9823
51;184;918;8;0.9897
51;185;166;8;0.989
51;186;647;8;0.9527
51;187;348;7;0.9501
51;188;624;9;0.9626
51;189;120;7;0.969
51;192;218;12;0.9622
51;194;169;15;0.9802
51;195;334;4;0.981
51;197;491;7;0.9981
51;200;119;13;0.9585
51;205;117;13;0.9863
51;208;419;5;0.9757
51;211;169;14;0.9984
51;213;833;9;0.9764
51;214;990;5;0.9505
51;216;245;15;0.957
51;218;325;14;0.9938
51;222;749;10;0.9908
51;224;254;11;0.9835
51;238;675;6;0.9842
51;245;921;13;0.9877
52;53;748;9;0.9683
52;55;668;11;0.9588
52;60;627;13;0.9836
52;62;433;13;0.9958
52;64;421;10;0.9786
52;65;479;3;0.9705
52;67;559;3;0.9942
52;68;248;9;0.9704
52;70;108;14;0.9874
52;75;516;3;0.9884
52;78;958;13;0.9642
52;80;548;8;0.9867
52;81;474;8;0.9856
52;82;643;7;0.9603
52;88;429;8;0.9857
52;89;251;11;0.9913
52;90;892;3;0.997
52;91;709;10;0.9881
52;92;171;6;0.9756
52;94;187;8;0.9573
52;96;196;13;0.958
52;97;381;13;0.9544
52;98;373;6;0.9639
52;102;469;4;0.9586
52;106;260;4;0.9851
52;108;212;9;0.9919
52;109;534;7;0.9605
52;110;716;6;0.9839
52;112;751;10;0.9744
52;113;403;8;0.9746
52;116;877;15;0.9853
52;118;312;13;0.9705
52;122;406;11;0.9536
52;123;475;12;0.9769
52;126;751;11;0.9753
52;127;696;6;0.9961
52;128;710;12;0.952
52;130;635;4;0.9548
52;134;680;6;0.9914
52;139;532;14;0.9681
52;141;105;9;0.9843
52;143;367;4;0.9763
52;146;761;3;0.9825
52;148;361;4;0.9583
52;149;233;8;0.9876
52;150;366;14;0.9521
52;152;974;6;0.9725
52;153;576;8;0.998
52;156;895;10;0.9797
52;160;839;7;0.9895
52;162;593;12;0.9845
52;163;108;8;0.9737
52;168;945;3;0.9764
52;170;316;3;0.9917
52;171;664;9;0.9728
52;173;461;7;0.9592
52;176;549;3;0.9649
52;177;911;11;0.9951
52;179;831;4;0.9784
52;181;236;8;0.9502
52;184;761;12;0.9632
52;185;841;5;0.9697
52;188;678;12;0.9667
52;189;427;11;0.9686
52;191;867;11;0.9984
52;193;241;13;0.9719
52;198;318;3;0.9704
52;201;601;9;0.9795
52;204;492;7;0.9585
52;206;662;11;0.9888
52;212;204;15;0.9748
52;213;653;15;0.9793
52;214;855;8;0.9749
52;216;627;8;0.9604
52;217;729;12;0.9974
52;218;598;7;0.9589
52;221;242;13;0.9865
52;222;283;8;0.9777
52;223;909;3;0.9747
52;225;861;11;0.9886
52;232;986;12;0.9927
52;237;614;11;0.9596
52;239;259;8;0.951
52;240;102;10;0.9633
52;241;332;3;0.9522
52;242;703;15;0.9781
52;243;451;7;0.9664
52;244;578;6;0.9822
52;246;799;9;0.9743
52;247;542;7;0.9681
53;54;501;4;0.9883
53;59;324;3;0.9714
53;62;592;10;0.985
53;63;953;4;0.9664
53;66;256;9;0.9911
53;68;255;13;0.9765
53;74;938;8;0.9845
53;76;749;6;0.9769
53;77;762;3;0.9897
53;80;900;9;0.9772
53;81;213;3;0.9561
53;83;397;10;0.9721
53;85;392;12;0.9849
53;87;222;13;0.9551
53;90;584;14;0.9876
53;93;204;9;0.9656
53;96;254;7;0.998
53;98;196;10;0.9859
53;99;452;11;0.9969
53;101;618;9;0.9945
53;103;561;8;0.9685
53;107;368;9;0.9967
53;108;432;10;0.9546
53;111;164;10;0.9535
53;112;297;14;0.9867
53;113;712;6;0.9922
53;118;970;6;0.9672
53;122;793;15;0.992
53;125;298;14;0.986
53;130;571;9;0.9867
53;132;183;5;0.9896
53;133;817;15;0.9537
53;135;195;4;0.9938
53;139;616;8;0.9809
53;141;291;12;0.9727
53;146;142;9;0.9653
53;149;216;13;0.9605
53;150;805;7;0.9639
53;152;469;12;0.9935
53;154;800;15;0.9882
53;156;272;5;0.9884
53;159;851;3;0.9735
53;163;599;6;0.9676
53;164;374;10;0.9912
53;165;303;6;0.9794
53;166;621;10;0.9519
53;170;552;13;0.9571
53;171;883;13;0.9941
53;174;185;15;0.9645
53;177;887;14;0.9987
53;178;838;3;0.9528
53;180;164;11;0.9557
53;182;213;6;0.9679
53;189;900;9;0.9689
53;190;159;3;0.9927
53;194;933;5;0.9912
53;202;432;5;0.9986
53;204;477;13;0.9872
53;205;243;13;0.993
53;210;602;5;0.9555
53;211;826;13;0.9787
53;213;723;12;0.9611
53;217;679;9;0.9516
53;222;270;8;0.9628
53;225;657;9;0.9842
53;231;412;7;0.9965
53;233;931;14;0.9561
53;237;161;12;0.9687
53;239;730;4;0.9912
53;249;142;11;0.9928
54;56;740;12;0.9733
54;58;244;6;0.9787
54;63;963;14;0.9591
54;65;148;3;0.9696
54;67;502;3;0.9916
54;69;302;15;0.9614
54;72;631;7;0.9696
54;74;727;13;0.9927
54;77;998;12;0.9917
54;79;849;9;0.9723
54;83;513;11;0.9985
54;87;317;9;0.951
54;89;905;13;0.989
54;92;692;7;0.9737
54;94;672;8;0.974
54;95;857;7;0.9731
54;96;320;13;0.9649
54;98;247;15;0.9527
54;103;939;13;0.9855
54;104;488;7;0.9937
54;111;534;15;0.9592
54;113;809;13;0.9844
54;114;110;11;0.9513
54;118;896;10;0.9731
54;121;456;6;0.9634
54;123;241;10;0.9953
54;127;696;5;0.999
54;129;519;7;0.9817
